obj_id,time,feat_name,feat_start,feat_end,vel,vel_err,vel_samperr,pew,pew_err,pew_samperr,area,area_err,area_samperr,notes
2004gu,2453358.83,pW3,4042.9829078046105,4491.609809066939,14193.5459820972,0.0,229.14071861253154,89.21669800852543,0.0,2.4665359490648786,4.268869824043718e-14,0.0,1.4611512177565524e-15,Gaussian feathers out a bit near right end/ turns over/hooks
2004gu,2453358.83,pW4,4503.62660106504,5088.44381163915,16507.322873762103,0.0,100.01426447072537,101.94558747143,0.0,3.1743025107140364,3.4594277383861686e-14,0.0,1.3505071957045065e-15,
2004gu,2453358.83,pW5,5160.54456362774,5653.233035549771,8264.488495787306,0.0,254.4540187555912,67.97722094586466,0.0,1.6861852252574714,1.8181031622338053e-14,0.0,5.09749929445855e-16,
2004gu,2453358.83,pW7,5925.61365417333,6262.083830120079,11080.306970332927,0.0,21.596568356740388,57.949531286714354,0.0,1.7592367962956414,1.0898770774672458e-14,0.0,3.989127723816616e-16,
2005M,2453405.71,pW2,3959.2045,4084.1925,6931.928369019433,0.0,299.18924207430587,5.31711125818085,0.0,0.9695725109336536,1.2819702457303251e-14,0.0,2.4397735038388208e-15,gaussian is a little messy- noise near feature boundaries
2005M,2453405.71,pW3,4081.2166,4524.6264,11298.818424809711,0.0,195.77432147365138,83.50322356739727,0.0,5.0838472634732765,1.8109016846059118e-13,0.0,1.3726371409298446e-14,right end hooks over 
2005M,2453405.71,pW4,4524.6264,5152.5423,16334.528665907681,0.0,144.88950426324143,135.7816723733636,0.0,1.93200934480758,2.2328957920046554e-13,0.0,4.163436923696832e-15,
2005M,2453405.71,pW5,5152.5423,5697.1329,6409.366713877017,0.0,306.8331247188399,71.01448343430265,0.0,4.939474748023841,8.554093461991534e-14,0.0,6.47185812123092e-15,
2005M,2453405.71,pW6,5700.1088,5902.4703,7606.921697200691,0.0,620.5362324899955,5.840747860320238,0.0,1.6408119692786618,5.560172286346021e-15,0.0,1.6082576567287976e-15,"compare to official CSP results- seems to start more to the right but the leftmost dip doesn't look like it is a part of the previous feature? is it possible to have a doublet in this feature? 

currently measured where the leftmost dip is included in feature 5 and feature 6 is a singlet "
2005M,2453405.71,pW7,5902.4703,6304.2175,8325.903080924267,0.0,39.38345381419909,44.905281031884925,0.0,3.6745057355525232,3.624259345357224e-14,0.0,3.479360828723583e-15,
2005M,2453405.71,pW8,7827.8807,8214.7483,17755.955020914404,0.0,114.68327461189959,28.95720647243932,0.0,2.472889137385637,8.659890704672712e-15,0.0,7.941558614071173e-16,
2005W,2453404.51,pW7,5875.7907,6340.0686,11234.29240767984,0.0,91.24036473484396,139.32170353844862,0.0,7.575938601762344,4.790222774604144e-13,0.0,3.690053672757662e-14,this spectrum was identifying the silicon feature
2005ag,2453413.89,pW1,3613.3741,3923.3123,15061.149562451152,0.0,290.0875262848898,137.04679169578657,0.0,9.347523520260225,2.596940404636903e-14,0.0,3.108563752431587e-15,
2005ag,2453413.89,pW2,3923.3123,4027.5643,,0.0,,11.33482798103497,0.0,3.420186439722831,2.201268568315016e-15,0.0,7.297338514263745e-16,messy gaussian but clear feature
2005ag,2453413.89,pW3,4030.3819,4500.9245,11047.781849392517,0.0,357.8847475190562,112.572962442282,0.0,7.001414649697964,1.7852645075366276e-14,0.0,1.5148409564082362e-15,
2005ag,2453413.89,pW4,4500.9245,5120.8009999999995,17215.948596653707,0.0,418.76736285968803,173.81558521303475,0.0,13.798932164413564,1.93191164143226e-14,0.0,2.0970087900417804e-15,
2005ag,2453413.89,pW5,5179.971,5585.7084,9266.215034388992,0.0,299.52205029076373,99.19755350780828,0.0,7.918878997746407,7.672595204976206e-15,0.0,7.859372647037718e-16,dip between 5 and 6 not included in 5 or 6 currently
2005ag,2453413.89,pW6,5585.7084,5909.7348,8086.604645778318,0.0,626.172383064719,30.533058157979326,0.0,7.8420167970011905,2.078527472313948e-15,0.0,5.758694522131692e-16,bit of a messy gaussian- really broad feature
2005ag,2453413.89,pW7,5909.7348,6256.3021,11158.266734525556,0.0,46.87833308966928,118.12646810686363,0.0,4.160582063160211,6.554171654880173e-15,0.0,3.638858382313214e-16,
