feat_name,obj_id,time,feat_start,feat_end,vel,vel_err,vel_samperr,pew,pew_err,pew_samperr,area,area_err,area_samperr,spec_flag,feat_flag,notes,phase,spec_type,RA,DEC,Nsearchepoch,IAUName,Classification,Peakrmag,MJDatPeakrmag,NepochSNR5,nSNspec,nGALspec,zspecHelio,zspecerrHelio,zCMB,zerrCMB,x0SALT2zspec,x0errSALT2zspec,x1SALT2zspec,x1errSALT2zspec,cSALT2zspec,cerrSALT2zspec,PeakMJDSALT2zspec,PeakMJDderrSALT2zspec,muSALT2zspec,muerrSALT2zspec,fitprobSALT2zspec,chi2SALT2zspec,ndofSALT2zspec,deltaMLCS2k2zspec,deltaerrMLCS2k2zspec,avMLCS2k2zspec,averrMLCS2k2zspec,PeakMJDMLCS2k2zspec,PeakMJDerrMLCS2k2zspec,muMLCS2k2zspec,muerrMLCS2k2zspec,fitprobMLCS2k2zspec,chi2MLCS2k2zspec,ndofMLCS2k2zspec,PIaPSNIDzspec,logprobIaPSNIDzspec,lcqualityIaPSNIDzspec,PIbcPSNIDzspec,logprobIbcPSNIDzspec,lcqualityIbcPSNIDzspec,PIIPSNIDzspec,logprobIIPSNIDzspec,lcqualityIIPSNIDzspec,NnnPSNIDzspec,PnnIaPSNIDzspec,PnnIbcPSNIDzspec,PnnIIPSNIDzspec,zPSNIDzspec,zerrPSNIDzspec,dm15PSNIDzspec,dm15errPSNIDzspec,avPSNIDzspec,averrPSNIDzspec,PeakMJDPSNIDzspec,PeakMJDerrPSNIDzspec,SNIbctypePSNIDzspec,SNIItypePSNIDzspec,x0SALT2flat,x0errSALT2flat,x1SALT2flat,x1errSALT2flat,cSALT2flat,cerrSALT2flat,PeakMJDSALT2flat,PeakMJDerrSALT2flat,zphotSALT2flat,zphoterrSALT2flat,fitprobSALT2flat,chi2SALT2flat,ndofSALT2flat,PIaPSNIDflat,logprobIaPSNIDflat,lcqualityIaPSNIDflat,PIbcPSNIDflat,logprobIbcPSNIDflat,lcqualityIbcPSNIDflat,PIIPSNIDflat,logprobIIPSNIDflat,lcqualityIIPSNIDflat,NnnPSNIDflat,PnnIaPSNIDflat,PnnIbcPSNIDflat,PnnIIPSNIDflat,zPSNIDflat,zerrPSNIDflat,dm15PSNIDflat,dm15errPSNIDflat,avPSNIDflat,averrPSNIDflat,PeakMJDPSNIDflat,PeakMJDerrPSNIDflat,SNIbctypePSNIDflat,SNIItypePSNIDflat,objIDHost,RAhost,DEChost,separationhost,DLRhost,zphothost,zphoterrhost,zphotRFhost,zphotRFerrhost,dereduhost,erruhost,deredghost,errghost,deredrhost,errrhost,deredihost,errihost,deredzhost,errzhost,logMassFSPS,logMassloFSPS,logMasshiFSPS,logSSFRFSPS,logSSFRloFSPS,logSSFRhiFSPS,ageFSPS,ageloFSPS,agehiFSPS,minredchi2FSPS,logMassPEGASE,logMassloPEGASE,logMasshiPEGASE,logSFRPEGASE,logSFRloPEGASE,logSFRhiPEGASE,agePEGASE,ageloPEGASE,agehiPEGASE,minchi2PEGASE,Notes,delta_t,is_peak,branch_type,arcmin,kpc
pW7,19940,2454407.5,5945.657524770911,6324.217617012337,8315.675048174391,0.0,113.54522632629832,55.82920393306321,0.0,6.0282343575207635,1.519520267285368e-15,0.0,1.9083978884317327e-16,0,0,,-0.6000000000931323,unknown,315.393539,-0.268507,9,2007pa,SNIa,19.8,54410.1,10,1,0,0.147,0.005,0.145815,0.005,0.00028,1.37e-05,1.1,0.26,-0.01,0.03,54407.6,0.2,39.12,0.2,0.137,43.05,34.0,-0.5,0.1,0.36,0.07,54405.6,0.29,39.25,0.09,0.483,33.69,34.0,1.0,-0.668,60.0,0.0,-23.8,2.0,0.0,-40.6,60.0,336.0,0.994,0.0,0.006,0.1453,0.0055,1.0,0.04,0.2,0.07,54407.23,0.32,306.0,308.0,0.000267,1.38e-05,1.17,0.29,-0.04,0.03,54407.9,0.22,0.1765,0.0036,0.153,52.46,43.0,1.0,-0.21,62.0,0.0,-6.2,2.0,0.0,-21.0,60.0,166.0,1.0,0.0,0.0,0.0946,0.0192,0.95,0.05,0.47,0.17,54407.14,0.34,306.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000931323,True,SS,,
pW3,8151,2453684.5,4012.673843355003,4650.129193412572,5974.345651280466,0.0,32.69122004928456,104.76169620609636,0.0,1.0331199950173868,2.5054593422512845e-13,0.0,2.965708960435932e-15,0,0,,-0.6000000000931323,unknown,6.962006,-1.198151,2,2005hk,SNIa,15.7,53685.3,9,8,2,0.013004,1.3e-05,0.011832,1.3e-05,0.0113,0.000357,-1.25,0.14,0.03,0.03,53684.6,0.12,34.55,0.27,0.0,329.37,26.0,1.48,0.06,-0.65,0.08,53683.9,0.17,34.05,0.05,0.0,274.64,41.0,0.0,-95.1,62.0,1.0,-69.7,2.0,0.0,-121.0,62.0,2.0,0.0,1.0,0.0,0.0128,0.0,1.65,0.01,0.35,0.05,53682.9,0.08,306.0,301.0,0.0117,0.000261,-1.23,0.09,-0.09,0.02,53685.6,0.08,0.1046,0.05,0.0,525.1,40.0,0.0,-95.47,62.0,1.0,-67.6,2.0,0.0,-115.0,62.0,-1.0,-1.0,-1.0,-1.0,0.0975,0.0045,1.26,0.05,0.18,0.08,53685.64,0.17,306.0,301.0,1.237663782589825e+18,6.957204,-1.199985,18.5,1.52,0.0404,0.0309,0.0359,0.0355,16.338,0.014,14.815,0.003,14.36,0.003,14.149,0.003,14.046,0.008,9.64,9.64,9.66,-11.81,-11.81,-10.71,5.61,4.86,5.61,6.02,9.12,9.12,9.13,,-99.0,-99.0,1.04,1.04,1.04,21.5,5.0,0.6000000000931323,True,CN,0.30833333333333335,360.89781021218715
pW1,6924,2453674.5,3571.3706018324892,3904.574349360554,14321.861567109252,0.0,198.6084431123585,106.65632820883442,0.0,4.640250168269696,1.3377947964014786e-15,0.0,8.480860050582984e-17,0,0,,-0.6000000000931323,unknown,358.969331,0.876966,8,2005ja,SNIa,21.3,53679.3,7,1,0,0.328,0.005,0.326398,0.005,5.07e-05,2.31e-06,0.97,0.76,-0.06,0.04,53674.6,0.71,41.1,0.24,0.907,34.76,47.0,-0.17,0.19,0.12,0.15,53673.7,0.73,41.13,0.14,0.946,32.56,47.0,1.0,-0.025,62.0,0.0,-0.356,2.0,0.0,-0.503,62.0,451.0,0.996,0.0,0.004,0.3271,0.0055,0.92,0.11,0.02,0.14,53673.47,0.71,306.0,301.0,5.07e-05,2.34e-06,0.77,0.72,-0.08,0.08,53674.4,0.7,0.3324,0.0328,0.914,43.95,58.0,0.275,-0.03,62.0,0.725,-0.0061,2.0,0.0,-0.26,62.0,6.0,0.833,0.167,0.0,0.3076,0.0411,0.92,0.12,0.18,0.34,53673.14,0.9,303.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000931323,True,,,
pW2,6924,2453674.5,3901.174311120471,4084.776376084909,11240.237903340856,0.0,1357.9488591158313,10.746349909440355,0.0,4.275120237722549,1.4999053545630187e-16,0.0,6.171552148529877e-17,0,0,,-0.6000000000931323,unknown,358.969331,0.876966,8,2005ja,SNIa,21.3,53679.3,7,1,0,0.328,0.005,0.326398,0.005,5.07e-05,2.31e-06,0.97,0.76,-0.06,0.04,53674.6,0.71,41.1,0.24,0.907,34.76,47.0,-0.17,0.19,0.12,0.15,53673.7,0.73,41.13,0.14,0.946,32.56,47.0,1.0,-0.025,62.0,0.0,-0.356,2.0,0.0,-0.503,62.0,451.0,0.996,0.0,0.004,0.3271,0.0055,0.92,0.11,0.02,0.14,53673.47,0.71,306.0,301.0,5.07e-05,2.34e-06,0.77,0.72,-0.08,0.08,53674.4,0.7,0.3324,0.0328,0.914,43.95,58.0,0.275,-0.03,62.0,0.725,-0.0061,2.0,0.0,-0.26,62.0,6.0,0.833,0.167,0.0,0.3076,0.0411,0.92,0.12,0.18,0.34,53673.14,0.9,303.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000931323,True,,,
pW4,8151,2453684.5,4645.206758276996,5279.380484910845,,0.0,,138.53454029231796,0.0,0.8986408008961307,2.9529539141511963e-13,0.0,2.525996673444043e-15,0,0,,-0.6000000000931323,unknown,6.962006,-1.198151,2,2005hk,SNIa,15.7,53685.3,9,8,2,0.013004,1.3e-05,0.011832,1.3e-05,0.0113,0.000357,-1.25,0.14,0.03,0.03,53684.6,0.12,34.55,0.27,0.0,329.37,26.0,1.48,0.06,-0.65,0.08,53683.9,0.17,34.05,0.05,0.0,274.64,41.0,0.0,-95.1,62.0,1.0,-69.7,2.0,0.0,-121.0,62.0,2.0,0.0,1.0,0.0,0.0128,0.0,1.65,0.01,0.35,0.05,53682.9,0.08,306.0,301.0,0.0117,0.000261,-1.23,0.09,-0.09,0.02,53685.6,0.08,0.1046,0.05,0.0,525.1,40.0,0.0,-95.47,62.0,1.0,-67.6,2.0,0.0,-115.0,62.0,-1.0,-1.0,-1.0,-1.0,0.0975,0.0045,1.26,0.05,0.18,0.08,53685.64,0.17,306.0,301.0,1.237663782589825e+18,6.957204,-1.199985,18.5,1.52,0.0404,0.0309,0.0359,0.0355,16.338,0.014,14.815,0.003,14.36,0.003,14.149,0.003,14.046,0.008,9.64,9.64,9.66,-11.81,-11.81,-10.71,5.61,4.86,5.61,6.02,9.12,9.12,9.13,,-99.0,-99.0,1.04,1.04,1.04,21.5,5.0,0.6000000000931323,True,CN,0.30833333333333335,360.89781021218715
pW7,8151,2453684.5,5919.2970525362025,6381.185549424766,8655.23830663976,0.0,32.027061287714446,72.79447609804774,0.0,0.8106546854417249,8.421638629272302e-14,0.0,1.1051065544009475e-15,0,0,,-0.6000000000931323,unknown,6.962006,-1.198151,2,2005hk,SNIa,15.7,53685.3,9,8,2,0.013004,1.3e-05,0.011832,1.3e-05,0.0113,0.000357,-1.25,0.14,0.03,0.03,53684.6,0.12,34.55,0.27,0.0,329.37,26.0,1.48,0.06,-0.65,0.08,53683.9,0.17,34.05,0.05,0.0,274.64,41.0,0.0,-95.1,62.0,1.0,-69.7,2.0,0.0,-121.0,62.0,2.0,0.0,1.0,0.0,0.0128,0.0,1.65,0.01,0.35,0.05,53682.9,0.08,306.0,301.0,0.0117,0.000261,-1.23,0.09,-0.09,0.02,53685.6,0.08,0.1046,0.05,0.0,525.1,40.0,0.0,-95.47,62.0,1.0,-67.6,2.0,0.0,-115.0,62.0,-1.0,-1.0,-1.0,-1.0,0.0975,0.0045,1.26,0.05,0.18,0.08,53685.64,0.17,306.0,301.0,1.237663782589825e+18,6.957204,-1.199985,18.5,1.52,0.0404,0.0309,0.0359,0.0355,16.338,0.014,14.815,0.003,14.36,0.003,14.149,0.003,14.046,0.008,9.64,9.64,9.66,-11.81,-11.81,-10.71,5.61,4.86,5.61,6.02,9.12,9.12,9.13,,-99.0,-99.0,1.04,1.04,1.04,21.5,5.0,0.6000000000931323,True,CN,0.30833333333333335,360.89781021218715
pW5,8151,2453684.5,5278.560079054912,5613.285668274328,3849.624367688733,0.0,79.64950806312966,16.201704402142557,0.0,0.4942693007506799,2.570799156306833e-14,0.0,8.247957989637925e-16,0,0,,-0.6000000000931323,unknown,6.962006,-1.198151,2,2005hk,SNIa,15.7,53685.3,9,8,2,0.013004,1.3e-05,0.011832,1.3e-05,0.0113,0.000357,-1.25,0.14,0.03,0.03,53684.6,0.12,34.55,0.27,0.0,329.37,26.0,1.48,0.06,-0.65,0.08,53683.9,0.17,34.05,0.05,0.0,274.64,41.0,0.0,-95.1,62.0,1.0,-69.7,2.0,0.0,-121.0,62.0,2.0,0.0,1.0,0.0,0.0128,0.0,1.65,0.01,0.35,0.05,53682.9,0.08,306.0,301.0,0.0117,0.000261,-1.23,0.09,-0.09,0.02,53685.6,0.08,0.1046,0.05,0.0,525.1,40.0,0.0,-95.47,62.0,1.0,-67.6,2.0,0.0,-115.0,62.0,-1.0,-1.0,-1.0,-1.0,0.0975,0.0045,1.26,0.05,0.18,0.08,53685.64,0.17,306.0,301.0,1.237663782589825e+18,6.957204,-1.199985,18.5,1.52,0.0404,0.0309,0.0359,0.0355,16.338,0.014,14.815,0.003,14.36,0.003,14.149,0.003,14.046,0.008,9.64,9.64,9.66,-11.81,-11.81,-10.71,5.61,4.86,5.61,6.02,9.12,9.12,9.13,,-99.0,-99.0,1.04,1.04,1.04,21.5,5.0,0.6000000000931323,True,CN,0.30833333333333335,360.89781021218715
pW3,6924,2453674.5,4077.9762996047493,4587.982035617085,12350.292502362288,0.0,93.9430291706974,113.9898716140835,0.0,8.436325901413188,1.418688359273641e-15,0.0,1.3716977389954003e-16,0,0,,-0.6000000000931323,unknown,358.969331,0.876966,8,2005ja,SNIa,21.3,53679.3,7,1,0,0.328,0.005,0.326398,0.005,5.07e-05,2.31e-06,0.97,0.76,-0.06,0.04,53674.6,0.71,41.1,0.24,0.907,34.76,47.0,-0.17,0.19,0.12,0.15,53673.7,0.73,41.13,0.14,0.946,32.56,47.0,1.0,-0.025,62.0,0.0,-0.356,2.0,0.0,-0.503,62.0,451.0,0.996,0.0,0.004,0.3271,0.0055,0.92,0.11,0.02,0.14,53673.47,0.71,306.0,301.0,5.07e-05,2.34e-06,0.77,0.72,-0.08,0.08,53674.4,0.7,0.3324,0.0328,0.914,43.95,58.0,0.275,-0.03,62.0,0.725,-0.0061,2.0,0.0,-0.26,62.0,6.0,0.833,0.167,0.0,0.3076,0.0411,0.92,0.12,0.18,0.34,53673.14,0.9,303.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000931323,True,,,
pW8,8151,2453684.5,7856.275278386805,8485.526569885078,13978.03683852054,0.0,904.71925186605,74.27351227985665,0.0,4.314045577565568,4.092171882616605e-14,0.0,2.674955310439536e-15,0,0,,-0.6000000000931323,unknown,6.962006,-1.198151,2,2005hk,SNIa,15.7,53685.3,9,8,2,0.013004,1.3e-05,0.011832,1.3e-05,0.0113,0.000357,-1.25,0.14,0.03,0.03,53684.6,0.12,34.55,0.27,0.0,329.37,26.0,1.48,0.06,-0.65,0.08,53683.9,0.17,34.05,0.05,0.0,274.64,41.0,0.0,-95.1,62.0,1.0,-69.7,2.0,0.0,-121.0,62.0,2.0,0.0,1.0,0.0,0.0128,0.0,1.65,0.01,0.35,0.05,53682.9,0.08,306.0,301.0,0.0117,0.000261,-1.23,0.09,-0.09,0.02,53685.6,0.08,0.1046,0.05,0.0,525.1,40.0,0.0,-95.47,62.0,1.0,-67.6,2.0,0.0,-115.0,62.0,-1.0,-1.0,-1.0,-1.0,0.0975,0.0045,1.26,0.05,0.18,0.08,53685.64,0.17,306.0,301.0,1.237663782589825e+18,6.957204,-1.199985,18.5,1.52,0.0404,0.0309,0.0359,0.0355,16.338,0.014,14.815,0.003,14.36,0.003,14.149,0.003,14.046,0.008,9.64,9.64,9.66,-11.81,-11.81,-10.71,5.61,4.86,5.61,6.02,9.12,9.12,9.13,,-99.0,-99.0,1.04,1.04,1.04,21.5,5.0,0.6000000000931323,True,CN,0.30833333333333335,360.89781021218715
pW5,1241,2453636.5,5204.480624586169,5563.6297695092235,7326.042707561809,0.0,432.0748587602118,93.8995303557627,0.0,8.519142833226613,6.955690943507132e-15,0.0,8.423261243191128e-16,0,0,,0.6000000000931323,unknown,337.672525,-0.776589,17,2005ff,SNIa,19.1,53636.2,19,1,1,0.08979,1.5e-05,0.088477,1.5e-05,0.000526,2.28e-05,-0.57,0.09,0.04,0.02,53635.4,0.09,37.97,0.18,0.934,40.99,56.0,0.01,0.06,0.4,0.06,53634.7,0.17,38.12,0.07,0.996,55.61,86.0,1.0,-0.0039,59.0,0.0,-81.1,2.0,0.0,-227.0,59.0,147.0,1.0,0.0,0.0,0.0887,0.0,1.12,0.03,0.49,0.06,53634.5,0.15,306.0,301.0,0.000509,2.23e-05,-0.56,0.09,0.04,0.02,53635.4,0.1,0.0922,0.002,0.894,55.64,70.0,1.0,-0.0,59.0,0.0,-73.6,2.0,0.0,-112.0,59.0,82.0,0.988,0.0,0.012,0.0805,0.0126,1.12,0.03,0.56,0.11,53634.44,0.18,304.0,301.0,1.2376565675862264e+18,337.671478,-0.776249,3.96,2.59,0.162,0.0224,0.1482,0.0324,20.144,0.168,18.515,0.017,17.58,0.011,17.09,0.01,16.797,0.028,10.7,10.59,10.79,-11.36,-17.8,-10.72,7.93,5.78,9.64,0.26,10.67,10.41,10.72,,-99.0,-99.0,10.8,4.55,12.2,14.79,,0.6000000000931323,True,CL,0.066,81.8343330141309
pW4,1241,2453636.5,4510.074230646967,5138.9705874220945,16955.8200830375,0.0,286.80882095852417,170.92263799906985,0.0,6.861207903017883,1.5639532288970755e-14,0.0,8.599404361460062e-16,0,0,,0.6000000000931323,unknown,337.672525,-0.776589,17,2005ff,SNIa,19.1,53636.2,19,1,1,0.08979,1.5e-05,0.088477,1.5e-05,0.000526,2.28e-05,-0.57,0.09,0.04,0.02,53635.4,0.09,37.97,0.18,0.934,40.99,56.0,0.01,0.06,0.4,0.06,53634.7,0.17,38.12,0.07,0.996,55.61,86.0,1.0,-0.0039,59.0,0.0,-81.1,2.0,0.0,-227.0,59.0,147.0,1.0,0.0,0.0,0.0887,0.0,1.12,0.03,0.49,0.06,53634.5,0.15,306.0,301.0,0.000509,2.23e-05,-0.56,0.09,0.04,0.02,53635.4,0.1,0.0922,0.002,0.894,55.64,70.0,1.0,-0.0,59.0,0.0,-73.6,2.0,0.0,-112.0,59.0,82.0,0.988,0.0,0.012,0.0805,0.0126,1.12,0.03,0.56,0.11,53634.44,0.18,304.0,301.0,1.2376565675862264e+18,337.671478,-0.776249,3.96,2.59,0.162,0.0224,0.1482,0.0324,20.144,0.168,18.515,0.017,17.58,0.011,17.09,0.01,16.797,0.028,10.7,10.59,10.79,-11.36,-17.8,-10.72,7.93,5.78,9.64,0.26,10.67,10.41,10.72,,-99.0,-99.0,10.8,4.55,12.2,14.79,,0.6000000000931323,True,CL,0.066,81.8343330141309
pW3,1241,2453636.5,4103.912000229698,4510.844936966541,9366.548067872027,0.0,201.3489140722263,105.1737526729616,0.0,7.558934703174586,1.1945247487791113e-14,0.0,1.1237039870891107e-15,0,0,,0.6000000000931323,unknown,337.672525,-0.776589,17,2005ff,SNIa,19.1,53636.2,19,1,1,0.08979,1.5e-05,0.088477,1.5e-05,0.000526,2.28e-05,-0.57,0.09,0.04,0.02,53635.4,0.09,37.97,0.18,0.934,40.99,56.0,0.01,0.06,0.4,0.06,53634.7,0.17,38.12,0.07,0.996,55.61,86.0,1.0,-0.0039,59.0,0.0,-81.1,2.0,0.0,-227.0,59.0,147.0,1.0,0.0,0.0,0.0887,0.0,1.12,0.03,0.49,0.06,53634.5,0.15,306.0,301.0,0.000509,2.23e-05,-0.56,0.09,0.04,0.02,53635.4,0.1,0.0922,0.002,0.894,55.64,70.0,1.0,-0.0,59.0,0.0,-73.6,2.0,0.0,-112.0,59.0,82.0,0.988,0.0,0.012,0.0805,0.0126,1.12,0.03,0.56,0.11,53634.44,0.18,304.0,301.0,1.2376565675862264e+18,337.671478,-0.776249,3.96,2.59,0.162,0.0224,0.1482,0.0324,20.144,0.168,18.515,0.017,17.58,0.011,17.09,0.01,16.797,0.028,10.7,10.59,10.79,-11.36,-17.8,-10.72,7.93,5.78,9.64,0.26,10.67,10.41,10.72,,-99.0,-99.0,10.8,4.55,12.2,14.79,,0.6000000000931323,True,CL,0.066,81.8343330141309
pW2,1241,2453636.5,3921.254602489865,4103.912000229698,8880.358051486175,0.0,215.8534902331644,31.83428328600298,0.0,2.959256700068552,3.985372108272903e-15,0.0,4.3005667138567455e-16,0,0,,0.6000000000931323,unknown,337.672525,-0.776589,17,2005ff,SNIa,19.1,53636.2,19,1,1,0.08979,1.5e-05,0.088477,1.5e-05,0.000526,2.28e-05,-0.57,0.09,0.04,0.02,53635.4,0.09,37.97,0.18,0.934,40.99,56.0,0.01,0.06,0.4,0.06,53634.7,0.17,38.12,0.07,0.996,55.61,86.0,1.0,-0.0039,59.0,0.0,-81.1,2.0,0.0,-227.0,59.0,147.0,1.0,0.0,0.0,0.0887,0.0,1.12,0.03,0.49,0.06,53634.5,0.15,306.0,301.0,0.000509,2.23e-05,-0.56,0.09,0.04,0.02,53635.4,0.1,0.0922,0.002,0.894,55.64,70.0,1.0,-0.0,59.0,0.0,-73.6,2.0,0.0,-112.0,59.0,82.0,0.988,0.0,0.012,0.0805,0.0126,1.12,0.03,0.56,0.11,53634.44,0.18,304.0,301.0,1.2376565675862264e+18,337.671478,-0.776249,3.96,2.59,0.162,0.0224,0.1482,0.0324,20.144,0.168,18.515,0.017,17.58,0.011,17.09,0.01,16.797,0.028,10.7,10.59,10.79,-11.36,-17.8,-10.72,7.93,5.78,9.64,0.26,10.67,10.41,10.72,,-99.0,-99.0,10.8,4.55,12.2,14.79,,0.6000000000931323,True,CL,0.066,81.8343330141309
pW1,1241,2453636.5,3642.2589148028583,3920.483896170282,13342.751997904514,0.0,100.95273466247896,115.07667582447651,0.0,2.4397637127578444,1.18438977441292e-14,0.0,4.2504481879235046e-16,0,0,,0.6000000000931323,unknown,337.672525,-0.776589,17,2005ff,SNIa,19.1,53636.2,19,1,1,0.08979,1.5e-05,0.088477,1.5e-05,0.000526,2.28e-05,-0.57,0.09,0.04,0.02,53635.4,0.09,37.97,0.18,0.934,40.99,56.0,0.01,0.06,0.4,0.06,53634.7,0.17,38.12,0.07,0.996,55.61,86.0,1.0,-0.0039,59.0,0.0,-81.1,2.0,0.0,-227.0,59.0,147.0,1.0,0.0,0.0,0.0887,0.0,1.12,0.03,0.49,0.06,53634.5,0.15,306.0,301.0,0.000509,2.23e-05,-0.56,0.09,0.04,0.02,53635.4,0.1,0.0922,0.002,0.894,55.64,70.0,1.0,-0.0,59.0,0.0,-73.6,2.0,0.0,-112.0,59.0,82.0,0.988,0.0,0.012,0.0805,0.0126,1.12,0.03,0.56,0.11,53634.44,0.18,304.0,301.0,1.2376565675862264e+18,337.671478,-0.776249,3.96,2.59,0.162,0.0224,0.1482,0.0324,20.144,0.168,18.515,0.017,17.58,0.011,17.09,0.01,16.797,0.028,10.7,10.59,10.79,-11.36,-17.8,-10.72,7.93,5.78,9.64,0.26,10.67,10.41,10.72,,-99.0,-99.0,10.8,4.55,12.2,14.79,,0.6000000000931323,True,CL,0.066,81.8343330141309
pW6,1241,2453636.5,5563.6297695092235,5878.848654216368,11879.638123320537,0.0,805.1032613896153,44.475728591207286,0.0,6.522629426887814,2.8250526845249014e-15,0.0,4.8000760903390465e-16,0,0,,0.6000000000931323,unknown,337.672525,-0.776589,17,2005ff,SNIa,19.1,53636.2,19,1,1,0.08979,1.5e-05,0.088477,1.5e-05,0.000526,2.28e-05,-0.57,0.09,0.04,0.02,53635.4,0.09,37.97,0.18,0.934,40.99,56.0,0.01,0.06,0.4,0.06,53634.7,0.17,38.12,0.07,0.996,55.61,86.0,1.0,-0.0039,59.0,0.0,-81.1,2.0,0.0,-227.0,59.0,147.0,1.0,0.0,0.0,0.0887,0.0,1.12,0.03,0.49,0.06,53634.5,0.15,306.0,301.0,0.000509,2.23e-05,-0.56,0.09,0.04,0.02,53635.4,0.1,0.0922,0.002,0.894,55.64,70.0,1.0,-0.0,59.0,0.0,-73.6,2.0,0.0,-112.0,59.0,82.0,0.988,0.0,0.012,0.0805,0.0126,1.12,0.03,0.56,0.11,53634.44,0.18,304.0,301.0,1.2376565675862264e+18,337.671478,-0.776249,3.96,2.59,0.162,0.0224,0.1482,0.0324,20.144,0.168,18.515,0.017,17.58,0.011,17.09,0.01,16.797,0.028,10.7,10.59,10.79,-11.36,-17.8,-10.72,7.93,5.78,9.64,0.26,10.67,10.41,10.72,,-99.0,-99.0,10.8,4.55,12.2,14.79,,0.6000000000931323,True,CL,0.066,81.8343330141309
pW2,19940,2454407.5,3956.378715246065,4066.00460080904,,0.0,,1.6246887792272455,0.0,1.3104870380014897,1.2371707025200855e-16,0.0,9.829346333662982e-17,0,0,,-0.6000000000931323,unknown,315.393539,-0.268507,9,2007pa,SNIa,19.8,54410.1,10,1,0,0.147,0.005,0.145815,0.005,0.00028,1.37e-05,1.1,0.26,-0.01,0.03,54407.6,0.2,39.12,0.2,0.137,43.05,34.0,-0.5,0.1,0.36,0.07,54405.6,0.29,39.25,0.09,0.483,33.69,34.0,1.0,-0.668,60.0,0.0,-23.8,2.0,0.0,-40.6,60.0,336.0,0.994,0.0,0.006,0.1453,0.0055,1.0,0.04,0.2,0.07,54407.23,0.32,306.0,308.0,0.000267,1.38e-05,1.17,0.29,-0.04,0.03,54407.9,0.22,0.1765,0.0036,0.153,52.46,43.0,1.0,-0.21,62.0,0.0,-6.2,2.0,0.0,-21.0,60.0,166.0,1.0,0.0,0.0,0.0946,0.0192,0.95,0.05,0.47,0.17,54407.14,0.34,306.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000931323,True,SS,,
pW7,1241,2453636.5,5996.7667211117005,6308.902780540536,10300.760682024615,0.0,46.52102948727559,125.97662047114521,0.0,1.8723048054467368,6.88520083896249e-15,0.0,1.6693981727374958e-16,0,0,,0.6000000000931323,unknown,337.672525,-0.776589,17,2005ff,SNIa,19.1,53636.2,19,1,1,0.08979,1.5e-05,0.088477,1.5e-05,0.000526,2.28e-05,-0.57,0.09,0.04,0.02,53635.4,0.09,37.97,0.18,0.934,40.99,56.0,0.01,0.06,0.4,0.06,53634.7,0.17,38.12,0.07,0.996,55.61,86.0,1.0,-0.0039,59.0,0.0,-81.1,2.0,0.0,-227.0,59.0,147.0,1.0,0.0,0.0,0.0887,0.0,1.12,0.03,0.49,0.06,53634.5,0.15,306.0,301.0,0.000509,2.23e-05,-0.56,0.09,0.04,0.02,53635.4,0.1,0.0922,0.002,0.894,55.64,70.0,1.0,-0.0,59.0,0.0,-73.6,2.0,0.0,-112.0,59.0,82.0,0.988,0.0,0.012,0.0805,0.0126,1.12,0.03,0.56,0.11,53634.44,0.18,304.0,301.0,1.2376565675862264e+18,337.671478,-0.776249,3.96,2.59,0.162,0.0224,0.1482,0.0324,20.144,0.168,18.515,0.017,17.58,0.011,17.09,0.01,16.797,0.028,10.7,10.59,10.79,-11.36,-17.8,-10.72,7.93,5.78,9.64,0.26,10.67,10.41,10.72,,-99.0,-99.0,10.8,4.55,12.2,14.79,,0.6000000000931323,True,CL,0.066,81.8343330141309
pW4,19940,2454407.5,4624.980367006087,5242.0700228460355,9637.97137593717,0.0,27.296193331651693,91.2736811127516,0.0,2.66291250002079,4.49271067036454e-15,0.0,1.5565650934926362e-16,0,0,,-0.6000000000931323,unknown,315.393539,-0.268507,9,2007pa,SNIa,19.8,54410.1,10,1,0,0.147,0.005,0.145815,0.005,0.00028,1.37e-05,1.1,0.26,-0.01,0.03,54407.6,0.2,39.12,0.2,0.137,43.05,34.0,-0.5,0.1,0.36,0.07,54405.6,0.29,39.25,0.09,0.483,33.69,34.0,1.0,-0.668,60.0,0.0,-23.8,2.0,0.0,-40.6,60.0,336.0,0.994,0.0,0.006,0.1453,0.0055,1.0,0.04,0.2,0.07,54407.23,0.32,306.0,308.0,0.000267,1.38e-05,1.17,0.29,-0.04,0.03,54407.9,0.22,0.1765,0.0036,0.153,52.46,43.0,1.0,-0.21,62.0,0.0,-6.2,2.0,0.0,-21.0,60.0,166.0,1.0,0.0,0.0,0.0946,0.0192,0.95,0.05,0.47,0.17,54407.14,0.34,306.0,301.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6000000000931323,True,SS,,
